# r(dimensionless)denity(g.cm^-3) vel/c		b^r (Gauss)	b^\phi(Gauss)	B(=\sqrt(b_mu b^\mu)G H/r	\beta		Temp (Kelvin)	Omega		v_phi
1000.		9.1551848e-21	0.00061722492	5.9973379e-6	0.000047932595	0.047932348	0.77771881	4.3384285	3.2940911e9	3.2478201e-6	0.0032505727
669.88461	1.5679844e-20	0.0008566954	0.000013356962	0.000077056631	0.051618466	0.72942292	8.4134464	4.3256886e9	7.190844e-6	0.004823128
668.34392	1.5729391e-20	0.00085826058	0.000013418564	0.000077271917	0.051643628	0.72915187	8.4449686	4.3324393e9	7.2238066e-6	0.0048341074
666.80677	1.5779112e-20	0.00085982765	0.00001348045	0.000077487895	0.051668862	0.72888097	8.4765994	4.339201e9	7.2569207e-6	0.0048451121
665.27316	1.5829007e-20	0.00086139662	0.000013542621	0.000077704567	0.051694169	0.72861022	8.5083391	4.345974e9	7.290187e-6	0.0048561422
663.74307	1.5879076e-20	0.00086296747	0.000013605079	0.000077921936	0.051719549	0.72833963	8.5401879	4.3527581e9	7.3236062e-6	0.0048671976
662.2165	1.5929321e-20	0.00086454021	0.000013667824	0.000078140006	0.051745002	0.72806918	8.5721463	4.3595534e9	7.357179e-6	0.0048782786
660.69345	1.5979742e-20	0.00086611481	0.00001373086	0.000078358778	0.051770529	0.72779889	8.6042144	4.3663599e9	7.3909061e-6	0.0048893851
659.1739	1.603034e-20	0.00086769128	0.000013794185	0.000078578257	0.05179613	0.72752876	8.6363925	4.3731778e9	7.4247883e-6	0.0049005171
657.65784	1.6081116e-20	0.00086926962	0.000013857803	0.000078798445	0.051821806	0.72725877	8.668681	4.3800069e9	7.4588262e-6	0.0049116749
656.14527	1.6132071e-20	0.00087084981	0.000013921714	0.000079019345	0.051847557	0.72698895	8.7010801	4.3868474e9	7.4930206e-6	0.0049228583
654.63617	1.6183204e-20	0.00087243185	0.000013985919	0.000079240961	0.051873384	0.72671928	8.7335902	4.3936993e9	7.5273721e-6	0.0049340675
653.13055	1.6234518e-20	0.00087401573	0.000014050421	0.000079463294	0.051899288	0.72644977	8.7662114	4.4005626e9	7.5618816e-6	0.0049453026
651.62839	1.6286013e-20	0.00087560145	0.00001411522	0.00007968635	0.051925267	0.72618043	8.7989442	4.4074373e9	7.5965497e-6	0.0049565635
650.12969	1.6337689e-20	0.00087718901	0.000014180318	0.00007991013	0.051951324	0.72591124	8.8317888	4.4143236e9	7.6313771e-6	0.0049678504
648.63443	1.6389547e-20	0.00087877839	0.000014245716	0.000080134638	0.051977458	0.72564221	8.8647455	4.4212213e9	7.6663646e-6	0.0049791633
647.14262	1.6441589e-20	0.00088036958	0.000014311415	0.000080359876	0.05200367	0.72537335	8.8978146	4.4281306e9	7.701513e-6	0.0049905022
645.65423	1.6493815e-20	0.00088196259	0.000014377417	0.000080585849	0.05202996	0.72510465	8.9309963	4.4350515e9	7.7368229e-6	0.0050018673
644.16927	1.6546225e-20	0.00088355741	0.000014443724	0.000080812559	0.05205633	0.72483611	8.964291	4.441984e9	7.7722952e-6	0.0050132586
642.68772	1.6598821e-20	0.00088515403	0.000014510336	0.000081040009	0.052082778	0.72456774	8.997699	4.4489281e9	7.8079305e-6	0.0050246762
641.20958	1.6651603e-20	0.00088675244	0.000014577255	0.000081268202	0.052109306	0.72429954	9.0312205	4.4558839e9	7.8437296e-6	0.00503612
639.73484	1.6704572e-20	0.00088835264	0.000014644483	0.000081497143	0.052135915	0.7240315	9.064856	4.4628514e9	7.8796933e-6	0.0050475902
638.26349	1.6757729e-20	0.00088995462	0.000014712021	0.000081726833	0.052162603	0.72376364	9.0986056	4.4698307e9	7.9158223e-6	0.0050590869
636.79552	1.6811074e-20	0.00089155838	0.00001477987	0.000081957276	0.052189373	0.72349594	9.1324696	4.4768218e9	7.9521174e-6	0.00507061
635.33093	1.6864609e-20	0.0008931639	0.000014848032	0.000082188476	0.052216225	0.72322841	9.1664484	4.4838247e9	7.9885793e-6	0.0050821597
633.86971	1.6918334e-20	0.00089477119	0.000014916509	0.000082420435	0.052243158	0.72296106	9.2005422	4.4908395e9	8.0252088e-6	0.0050937361
632.41185	1.6972251e-20	0.00089638024	0.000014985301	0.000082653158	0.052270173	0.72269387	9.2347514	4.4978661e9	8.0620068e-6	0.0051053391
630.95734	1.7026359e-20	0.00089799103	0.00001505441	0.000082886647	0.052297272	0.72242686	9.2690762	4.5049047e9	8.0989738e-6	0.0051169688
629.50618	1.708066e-20	0.00089960356	0.000015123837	0.000083120905	0.052324454	0.72216002	9.3035169	4.5119552e9	8.1361109e-6	0.0051286253
628.05836	1.7135155e-20	0.00090121784	0.000015193585	0.000083355936	0.052351719	0.72189336	9.3380739	4.5190177e9	8.1734186e-6	0.0051403087
626.61386	1.7189844e-20	0.00090283384	0.000015263655	0.000083591743	0.052379069	0.72162687	9.3727474	4.5260922e9	8.2108979e-6	0.0051520191
625.17269	1.7244728e-20	0.00090445157	0.000015334047	0.00008382833	0.052406503	0.72136056	9.4075377	4.5331789e9	8.2485494e-6	0.0051637564
623.73484	1.7299808e-20	0.00090607101	0.000015404764	0.0000840657	0.052434022	0.72109443	9.4424452	4.5402776e9	8.286374e-6	0.0051755207
622.30029	1.7355085e-20	0.00090769217	0.000015475807	0.000084303856	0.052461626	0.72082847	9.4774701	4.5473884e9	8.3243726e-6	0.0051873122
620.86903	1.741056e-20	0.00090931503	0.000015547177	0.000084542801	0.052489317	0.7205627	9.5126128	4.5545114e9	8.3625458e-6	0.0051991308
619.44108	1.7466233e-20	0.00091093958	0.000015618877	0.00008478254	0.052517094	0.72029711	9.5478734	4.5616467e9	8.4008944e-6	0.0052109767
618.0164	1.7522106e-20	0.00091256583	0.000015690907	0.000085023075	0.052544957	0.72003169	9.5832524	4.5687941e9	8.4394194e-6	0.0052228499
616.595	1.7578179e-20	0.00091419376	0.000015763269	0.000085264411	0.052572908	0.71976646	9.61875	4.5759538e9	8.4781215e-6	0.0052347504
615.17687	1.7634453e-20	0.00091582337	0.000015835964	0.000085506549	0.052600947	0.71950141	9.6543665	4.5831258e9	8.5170015e-6	0.0052466784
613.76201	1.7690929e-20	0.00091745464	0.000015908995	0.000085749495	0.052629074	0.71923655	9.6901023	4.5903102e9	8.5560603e-6	0.0052586338
612.35039	1.7747609e-20	0.00091908758	0.000015982363	0.000085993251	0.052657289	0.71897187	9.7259576	4.597507e9	8.5952986e-6	0.0052706168
610.94202	1.7804491e-20	0.00092072218	0.000016056068	0.00008623782	0.052685593	0.71870737	9.7619327	4.6047161e9	8.6347173e-6	0.0052826274
609.5369	1.7861579e-20	0.00092235842	0.000016130114	0.000086483208	0.052713987	0.71844307	9.7980279	4.6119377e9	8.6743172e-6	0.0052946657
608.135	1.7918872e-20	0.00092399631	0.000016204501	0.000086729416	0.052742471	0.71817894	9.8342436	4.6191718e9	8.7140991e-6	0.0053067317
606.73633	1.7976371e-20	0.00092563584	0.00001627923	0.000086976448	0.052771045	0.71791501	9.87058	4.6264184e9	8.754064e-6	0.0053188256
605.34087	1.8034077e-20	0.00092727699	0.000016354305	0.000087224309	0.052799709	0.71765127	9.9070374	4.6336776e9	8.7942126e-6	0.0053309473
603.94863	1.8091992e-20	0.00092891977	0.000016429725	0.000087473001	0.052828465	0.71738771	9.9436162	4.6409494e9	8.8345457e-6	0.0053430969
602.55959	1.8150116e-20	0.00093056416	0.000016505493	0.000087722529	0.052857313	0.71712435	9.9803167	4.6482338e9	8.8750643e-6	0.0053552745
601.17374	1.820845e-20	0.00093221016	0.00001658161	0.000087972895	0.052886253	0.71686117	10.017139	4.6555308e9	8.9157692e-6	0.0053674802
599.79108	1.8266994e-20	0.00093385776	0.000016658079	0.000088224104	0.052915285	0.71659819	10.054084	4.6628406e9	8.9566612e-6	0.005379714
598.4116	1.832575e-20	0.00093550696	0.0000167349	0.000088476159	0.052944411	0.7163354	10.091151	4.6701631e9	8.9977412e-6	0.0053919761
597.03529	1.8384719e-20	0.00093715774	0.000016812074	0.000088729064	0.052973629	0.71607281	10.128341	4.6774983e9	9.03901e-6	0.0054042663
595.66214	1.8443902e-20	0.0009388101	0.000016889605	0.000088982822	0.053002942	0.7158104	10.165654	4.6848464e9	9.0804686e-6	0.0054165849
594.29216	1.8503299e-20	0.00094046404	0.000016967493	0.000089237437	0.053032349	0.7155482	10.203091	4.6922073e9	9.1221178e-6	0.0054289319
592.92532	1.8562911e-20	0.00094211954	0.00001704574	0.000089492914	0.053061851	0.71528619	10.240651	4.6995811e9	9.1639584e-6	0.0054413073
591.56163	1.862274e-20	0.0009437766	0.000017124348	0.000089749255	0.053091447	0.71502438	10.278336	4.7069678e9	9.2059914e-6	0.0054537113
590.20108	1.8682786e-20	0.00094543521	0.000017203319	0.000090006464	0.05312114	0.71476276	10.316145	4.7143675e9	9.2482177e-6	0.0054661438
588.84366	1.874305e-20	0.00094709536	0.000017282653	0.000090264545	0.053150929	0.71450134	10.354078	4.7217802e9	9.2906381e-6	0.005478605
587.48935	1.8803533e-20	0.00094875706	0.000017362353	0.000090523502	0.053180814	0.71424013	10.392137	4.7292059e9	9.3332535e-6	0.0054910948
586.13816	1.8864237e-20	0.00095042028	0.00001744242	0.000090783339	0.053210796	0.71397911	10.430321	4.7366446e9	9.3760649e-6	0.0055036135
584.79008	1.8925161e-20	0.00095208502	0.000017522857	0.00009104406	0.053240875	0.71371829	10.46863	4.7440965e9	9.419073e-6	0.005516161
583.4451	1.8986308e-20	0.00095375128	0.000017603664	0.000091305667	0.053271052	0.71345767	10.507065	4.7515615e9	9.4622789e-6	0.0055287374
582.10322	1.9047677e-20	0.00095541905	0.000017684844	0.000091568166	0.053301328	0.71319726	10.545627	4.7590396e9	9.5056835e-6	0.0055413429
580.76442	1.9109271e-20	0.00095708832	0.000017766398	0.00009183156	0.053331702	0.71293705	10.584315	4.766531e9	9.5492876e-6	0.0055539773
579.4287	1.9171089e-20	0.00095875909	0.000017848328	0.000092095853	0.053362176	0.71267704	10.62313	4.7740357e9	9.5930921e-6	0.0055666409
578.09605	1.9233133e-20	0.00096043133	0.000017930636	0.000092361049	0.053392749	0.71241723	10.662072	4.7815536e9	9.6370981e-6	0.0055793336
576.76646	1.9295404e-20	0.00096210506	0.000018013323	0.000092627151	0.053423422	0.71215763	10.701142	4.7890848e9	9.6813064e-6	0.0055920556
575.43994	1.9357903e-20	0.00096378026	0.000018096391	0.000092894164	0.053454195	0.71189824	10.740339	4.7966295e9	9.7257179e-6	0.0056048069
574.11646	1.942063e-20	0.00096545692	0.000018179842	0.000093162092	0.05348507	0.71163905	10.779665	4.8041875e9	9.7703336e-6	0.0056175876
572.79603	1.9483587e-20	0.00096713504	0.000018263678	0.000093430938	0.053516045	0.71138007	10.819119	4.8117589e9	9.8151544e-6	0.0056303977
571.47864	1.9546775e-20	0.00096881461	0.0000183479	0.000093700707	0.053547123	0.7111213	10.858701	4.8193438e9	9.8601813e-6	0.0056432374
570.16427	1.9610195e-20	0.00097049562	0.000018432511	0.000093971403	0.053578303	0.71086274	10.898413	4.8269423e9	9.9054152e-6	0.0056561066
568.85293	1.9673848e-20	0.00097217806	0.000018517512	0.000094243029	0.053609585	0.71060438	10.938253	4.8345542e9	9.9508571e-6	0.0056690055
567.54461	1.9737734e-20	0.00097386193	0.000018602904	0.00009451559	0.053640971	0.71034624	10.978224	4.8421798e9	9.9965079e-6	0.0056819341
566.23929	1.9801856e-20	0.00097554722	0.00001868869	0.000094789089	0.05367246	0.7100883	11.018324	4.849819e9	0.000010042369	0.0056948925
564.93697	1.9866213e-20	0.00097723392	0.000018774872	0.000095063532	0.053704053	0.70983058	11.058555	4.8574719e9	0.00001008844	0.0057078807
563.63766	1.9930806e-20	0.00097892202	0.00001886145	0.000095338921	0.05373575	0.70957307	11.098916	4.8651384e9	0.000010134724	0.0057208989
562.34133	1.9995638e-20	0.00098061152	0.000018948428	0.000095615261	0.053767553	0.70931577	11.139408	4.8728188e9	0.00001018122	0.0057339471
561.04798	2.0060709e-20	0.00098230241	0.000019035807	0.000095892557	0.053799461	0.70905868	11.180031	4.8805128e9	0.00001022793	0.0057470253
559.7576	2.0126019e-20	0.00098399468	0.000019123589	0.000096170811	0.053831474	0.70880181	11.220786	4.8882207e9	0.000010274854	0.0057601337
558.47019	2.019157e-20	0.00098568832	0.000019211775	0.00009645003	0.053863594	0.70854515	11.261672	4.8959425e9	0.000010321995	0.0057732722
557.18575	2.0257364e-20	0.00098738332	0.000019300368	0.000096730215	0.05389582	0.70828871	11.302691	4.9036781e9	0.000010369352	0.0057864411
555.90426	2.03234e-20	0.00098907969	0.000019389369	0.000097011373	0.053928153	0.70803249	11.343842	4.9114277e9	0.000010416927	0.0057996403
554.62571	2.0389681e-20	0.0009907774	0.00001947878	0.000097293507	0.053960594	0.70777647	11.385125	4.9191913e9	0.00001046472	0.0058128699
553.35011	2.0456207e-20	0.00099247646	0.000019568604	0.000097576621	0.053993143	0.70752068	11.426542	4.9269688e9	0.000010512734	0.0058261299
552.07744	2.0522979e-20	0.00099417685	0.000019658841	0.00009786072	0.0540258	0.70726511	11.468092	4.9347604e9	0.000010560968	0.0058394205
550.8077	2.0589998e-20	0.00099587856	0.000019749495	0.000098145808	0.054058566	0.70700975	11.509776	4.9425661e9	0.000010609424	0.0058527418
549.54087	2.0657265e-20	0.0009975816	0.000019840566	0.000098431888	0.054091441	0.70675461	11.551594	4.9503859e9	0.000010658102	0.0058660937
548.27696	2.0724783e-20	0.00099928595	0.000019932057	0.000098718967	0.054124426	0.70649969	11.593546	4.9582199e9	0.000010707005	0.0058794764
547.01596	2.079255e-20	0.0010009916	0.00002002397	0.000099007047	0.054157521	0.70624499	11.635633	4.9660681e9	0.000010756132	0.0058928899
545.75786	2.0860569e-20	0.0010026985	0.000020116307	0.000099296133	0.054190726	0.70599051	11.677854	4.9739305e9	0.000010805486	0.0059063343
544.50265	2.0928841e-20	0.0010044068	0.000020209069	0.000099586231	0.054224043	0.70573626	11.720211	4.9818072e9	0.000010855066	0.0059198097
543.25033	2.0997367e-20	0.0010061163	0.000020302258	0.000099877343	0.054257471	0.70548222	11.762704	4.9896983e9	0.000010904874	0.0059333162
542.00089	2.1066147e-20	0.0010078271	0.000020395878	0.00010016947	0.05429101	0.70522841	11.805332	4.9976037e9	0.000010954911	0.0059468538
540.75432	2.1135184e-20	0.0010095391	0.000020489929	0.00010046263	0.054324663	0.70497482	11.848097	5.0055235e9	0.000011005178	0.0059604225
539.51062	2.1204478e-20	0.0010112524	0.000020584413	0.00010075681	0.054358428	0.70472146	11.890997	5.0134577e9	0.000011055676	0.0059740225
538.26978	2.127403e-20	0.001012967	0.000020679333	0.00010105203	0.054392306	0.70446831	11.934035	5.0214064e9	0.000011106407	0.0059876538
537.0318	2.1343841e-20	0.0010146828	0.00002077469	0.00010134828	0.054426297	0.7042154	11.97721	5.0293696e9	0.00001115737	0.0060013166
535.79666	2.1413913e-20	0.0010163998	0.000020870487	0.00010164558	0.054460403	0.70396271	12.020523	5.0373474e9	0.000011208568	0.0060150108
534.56436	2.1484246e-20	0.001018118	0.000020966726	0.00010194392	0.054494624	0.70371024	12.063973	5.0453398e9	0.000011260002	0.0060287365
533.3349	2.1554842e-20	0.0010198375	0.000021063408	0.00010224331	0.054528959	0.703458	12.107561	5.0533468e9	0.000011311671	0.0060424939
532.10826	2.1625702e-20	0.0010215581	0.000021160535	0.00010254376	0.05456341	0.70320599	12.151288	5.0613685e9	0.000011363579	0.006056283
530.88444	2.1696828e-20	0.00102328	0.000021258111	0.00010284527	0.054597976	0.7029542	12.195153	5.0694049e9	0.000011415725	0.0060701038
529.66344	2.1768219e-20	0.0010250031	0.000021356136	0.00010314784	0.054632659	0.70270265	12.239157	5.0774561e9	0.000011468111	0.0060839565
528.44525	2.1839878e-20	0.0010267273	0.000021454613	0.00010345149	0.054667459	0.70245132	12.283301	5.0855221e9	0.000011520737	0.0060978411
527.22986	2.1911805e-20	0.0010284527	0.000021553544	0.0001037562	0.054702375	0.70220022	12.327585	5.0936029e9	0.000011573606	0.0061117577
526.01727	2.1984002e-20	0.0010301793	0.000021652931	0.000104062	0.054737409	0.70194935	12.372008	5.1016986e9	0.000011626718	0.0061257063
524.80746	2.205647e-20	0.0010319071	0.000021752776	0.00010436888	0.054772562	0.70169871	12.416572	5.1098092e9	0.000011680074	0.006139687
523.60044	2.212921e-20	0.0010336359	0.000021853081	0.00010467684	0.054807832	0.7014483	12.461276	5.1179347e9	0.000011733675	0.0061537
522.39619	2.2202223e-20	0.001035366	0.000021953848	0.0001049859	0.054843222	0.70119813	12.506121	5.1260753e9	0.000011787523	0.0061677452
521.19471	2.227551e-20	0.0010370972	0.00002205508	0.00010529606	0.054878731	0.70094818	12.551108	5.1342309e9	0.000011841618	0.0061818228
519.996	2.2349073e-20	0.0010388295	0.000022156779	0.00010560732	0.05491436	0.70069847	12.596236	5.1424016e9	0.000011895962	0.0061959328
518.80004	2.2422913e-20	0.0010405629	0.000022258946	0.00010591969	0.054950109	0.70044899	12.641506	5.1505874e9	0.000011950556	0.0062100754
517.60683	2.2497031e-20	0.0010422974	0.000022361584	0.00010623317	0.054985978	0.70019974	12.686918	5.1587884e9	0.000012005401	0.0062242504
516.41637	2.2571429e-20	0.001044033	0.000022464696	0.00010654777	0.055021969	0.69995073	12.732473	5.1670046e9	0.000012060498	0.0062384582
515.22864	2.2646106e-20	0.0010457697	0.000022568282	0.00010686348	0.055058081	0.69970195	12.77817	5.175236e9	0.000012115848	0.0062526987
514.04365	2.2721066e-20	0.0010475075	0.000022672346	0.00010718033	0.055094316	0.69945341	12.824011	5.1834827e9	0.000012171453	0.0062669719
512.86138	2.2796308e-20	0.0010492464	0.00002277689	0.00010749831	0.055130672	0.6992051	12.869996	5.1917447e9	0.000012227313	0.0062812781
511.68184	2.2871835e-20	0.0010509864	0.000022881915	0.00010781742	0.055167152	0.69895702	12.916124	5.2000221e9	0.000012283431	0.0062956172
510.505	2.2947647e-20	0.0010527274	0.000022987425	0.00010813767	0.055203755	0.69870919	12.962396	5.2083149e9	0.000012339806	0.0063099893
509.33087	2.3023745e-20	0.0010544694	0.000023093421	0.00010845908	0.055240481	0.69846158	13.008812	5.2166232e9	0.000012396441	0.0063243945
508.15944	2.3100132e-20	0.0010562125	0.000023199905	0.00010878163	0.055277332	0.69821422	13.055374	5.2249469e9	0.000012453336	0.0063388329
506.99071	2.3176807e-20	0.0010579567	0.00002330688	0.00010910534	0.055314308	0.69796709	13.10208	5.2332862e9	0.000012510492	0.0063533046
505.82466	2.3253773e-20	0.0010597018	0.000023414348	0.00010943021	0.055351408	0.6977202	13.148932	5.2416411e9	0.000012567911	0.0063678096
504.6613	2.3331031e-20	0.001061448	0.000023522312	0.00010975625	0.055388634	0.69747355	13.19593	5.2500116e9	0.000012625595	0.0063823479
503.50061	2.3408582e-20	0.0010631952	0.000023630773	0.00011008346	0.055425986	0.69722714	13.243074	5.2583977e9	0.000012683543	0.0063969198
502.34259	2.3486426e-20	0.0010649434	0.000023739734	0.00011041185	0.055463464	0.69698097	13.290364	5.2667995e9	0.000012741758	0.0064115253
501.18723	2.3564567e-20	0.0010666926	0.000023849197	0.00011074141	0.055501069	0.69673504	13.337801	5.2752171e9	0.000012800241	0.0064261643
500.03453	2.3643004e-20	0.0010684427	0.000023959165	0.00011107217	0.055538802	0.69648935	13.385385	5.2836505e9	0.000012858992	0.0064408371
498.88449	2.372174e-20	0.0010701939	0.000024069639	0.00011140412	0.055576662	0.69624389	13.433116	5.2920997e9	0.000012918014	0.0064555437
497.73708	2.3800774e-20	0.001071946	0.000024180623	0.00011173727	0.05561465	0.69599868	13.480995	5.3005647e9	0.000012977307	0.0064702842
496.59232	2.388011e-20	0.0010736991	0.000024292118	0.00011207162	0.055652767	0.69575371	13.529021	5.3090457e9	0.000013036873	0.0064850585
495.45019	2.3959747e-20	0.0010754531	0.000024404127	0.00011240718	0.055691013	0.69550899	13.577197	5.3175426e9	0.000013096712	0.006499867
494.31069	2.4039688e-20	0.001077208	0.000024516653	0.00011274395	0.055729388	0.6952645	13.62552	5.3260556e9	0.000013156827	0.0065147095
493.1738	2.4119934e-20	0.0010789639	0.000024629697	0.00011308194	0.055767894	0.69502026	13.673993	5.3345845e9	0.000013217218	0.0065295862
492.03954	2.4200486e-20	0.0010807207	0.000024743262	0.00011342115	0.055806529	0.69477626	13.722615	5.3431295e9	0.000013277887	0.0065444972
490.90788	2.4281345e-20	0.0010824785	0.00002485735	0.0001137616	0.055845296	0.6945325	13.771387	5.3516907e9	0.000013338834	0.0065594425
489.77882	2.4362513e-20	0.0010842371	0.000024971964	0.00011410328	0.055884194	0.69428899	13.820308	5.360268e9	0.000013400062	0.0065744222
488.65236	2.4443991e-20	0.0010859967	0.000025087106	0.00011444619	0.055923223	0.69404572	13.86938	5.3688616e9	0.000013461571	0.0065894364
487.52849	2.452578e-20	0.0010877571	0.000025202779	0.00011479036	0.055962385	0.69380269	13.918603	5.3774714e9	0.000013523363	0.0066044852
486.40721	2.4607882e-20	0.0010895184	0.000025318986	0.00011513578	0.056001679	0.69355991	13.967976	5.3860974e9	0.00001358544	0.0066195686
485.2885	2.4690298e-20	0.0010912806	0.000025435727	0.00011548245	0.056041106	0.69331738	14.0175	5.3947399e9	0.000013647801	0.0066346868
484.17237	2.477303e-20	0.0010930436	0.000025553007	0.00011583038	0.056080667	0.69307509	14.067176	5.4033987e9	0.00001371045	0.0066498398
483.0588	2.4856079e-20	0.0010948076	0.000025670827	0.00011617959	0.056120361	0.69283305	14.117004	5.4120739e9	0.000013773386	0.0066650276
481.9478	2.4939446e-20	0.0010965723	0.00002578919	0.00011653006	0.05616019	0.69259125	14.166984	5.4207656e9	0.000013836612	0.0066802505
480.83935	2.5023133e-20	0.0010983379	0.000025908099	0.00011688182	0.056200154	0.6923497	14.217117	5.4294738e9	0.000013900128	0.0066955084
479.73345	2.5107141e-20	0.0011001043	0.000026027556	0.00011723486	0.056240253	0.6921084	14.267403	5.4381985e9	0.000013963937	0.0067108014
478.63009	2.5191472e-20	0.0011018716	0.000026147563	0.00011758919	0.056280488	0.69186734	14.317841	5.4469399e9	0.000014028039	0.0067261297
477.52927	2.5276126e-20	0.0011036396	0.000026268123	0.00011794482	0.056320858	0.69162654	14.368433	5.4556979e9	0.000014092435	0.0067414932
476.43099	2.5361106e-20	0.0011054085	0.000026389239	0.00011830174	0.056361366	0.69138598	14.419179	5.4644726e9	0.000014157128	0.0067568921
475.33523	2.5446413e-20	0.0011071781	0.000026510914	0.00011865998	0.05640201	0.69114567	14.470079	5.473264e9	0.000014222118	0.0067723265
474.24199	2.5532047e-20	0.0011089486	0.000026633148	0.00011901953	0.056442792	0.69090561	14.521134	5.4820721e9	0.000014287407	0.0067877964
473.15126	2.5618012e-20	0.0011107198	0.000026755947	0.00011938039	0.056483712	0.69066579	14.572343	5.4908971e9	0.000014352996	0.0068033019
472.06304	2.5704308e-20	0.0011124918	0.000026879311	0.00011974258	0.056524771	0.69042623	14.623708	5.499739e9	0.000014418887	0.0068188432
470.97733	2.5790936e-20	0.0011142646	0.000027003243	0.0001201061	0.056565968	0.69018692	14.675228	5.5085977e9	0.00001448508	0.0068344202
469.89411	2.5877898e-20	0.0011160381	0.000027127747	0.00012047096	0.056607304	0.68994785	14.726903	5.5174734e9	0.000014551578	0.0068500331
